['price', 'hours', 'minute', 'seconds']
156.3, 11, 21, 56
156.3, 11, 21, 57
157.3, 11, 21, 58
156.85, 11, 21, 59
156.75, 11, 22, 0
156.75, 11, 22, 1
156.75, 11, 22, 2
156.2, 11, 22, 3
155.8, 11, 22, 4
156.65, 11, 22, 5
156.65, 11, 22, 6
158.0, 11, 22, 7
158.5, 11, 22, 8
157.15, 11, 22, 10
157.15, 11, 22, 11
158.15, 11, 22, 12
159.3, 11, 22, 13
160.0, 11, 22, 14
160.6, 11, 22, 15
160.4, 11, 22, 16
160.0, 11, 22, 17
159.4, 11, 22, 18
158.7, 11, 22, 19
158.7, 11, 22, 20
159.7, 11, 22, 21
159.7, 11, 22, 22
159.9, 11, 22, 23
160.0, 11, 22, 24
159.65, 11, 22, 25
159.6, 11, 22, 26
159.6, 11, 22, 27
158.65, 11, 22, 28
158.35, 11, 22, 30
158.3, 11, 22, 31
158.75, 11, 22, 32
158.8, 11, 22, 33
159.6, 11, 22, 34
159.6, 11, 22, 35
159.7, 11, 22, 36
159.85, 11, 22, 37
158.9, 11, 22, 38
159.6, 11, 22, 39
159.6, 11, 22, 40
158.3, 11, 22, 41
158.0, 11, 22, 42
158.0, 11, 22, 43
157.8, 11, 22, 44
157.8, 11, 22, 45
158.6, 11, 22, 46
158.6, 11, 22, 47
158.8, 11, 22, 48
158.65, 11, 22, 49
158.5, 11, 22, 51
158.5, 11, 22, 52
158.3, 11, 22, 53
158.35, 11, 22, 54
158.0, 11, 22, 55
158.05, 11, 22, 56
158.05, 11, 22, 57
159.0, 11, 22, 58
159.0, 11, 22, 59
159.0, 11, 23, 0
158.05, 11, 23, 1
158.7, 11, 23, 2
158.7, 11, 23, 3
158.1, 11, 23, 4
158.6, 11, 23, 5
158.1, 11, 23, 6
158.45, 11, 23, 7
159.3, 11, 23, 8
159.3, 11, 23, 9
159.2, 11, 23, 10
158.0, 11, 23, 12
158.05, 11, 23, 13
157.35, 11, 23, 14
157.3, 11, 23, 15
157.45, 11, 23, 16
157.4, 11, 23, 17
157.7, 11, 23, 18
157.6, 11, 23, 19
157.6, 11, 23, 20
157.45, 11, 23, 21
157.0, 11, 23, 22
157.0, 11, 23, 23
157.0, 11, 23, 24
157.0, 11, 23, 25
157.55, 11, 23, 26
157.55, 11, 23, 27
157.55, 11, 23, 28
156.4, 11, 23, 29
156.4, 11, 23, 30
156.4, 11, 23, 31
156.4, 11, 23, 32
156.4, 11, 23, 33
157.1, 11, 23, 35
156.8, 11, 23, 36
158.2, 11, 23, 37
157.2, 11, 23, 38
157.85, 11, 23, 39
158.5, 11, 23, 40
157.2, 11, 23, 41
157.8, 11, 23, 42
158.2, 11, 23, 43
158.2, 11, 23, 44
158.25, 11, 23, 45
157.45, 11, 23, 46
157.0, 11, 23, 47
157.0, 11, 23, 48
157.6, 11, 23, 49
157.2, 11, 23, 50
157.2, 11, 23, 51
157.2, 11, 23, 52
157.2, 11, 23, 53
155.8, 11, 23, 55
155.25, 11, 23, 56
154.85, 11, 23, 57
154.25, 11, 23, 58
154.65, 11, 23, 59
154.95, 11, 24, 0
154.7, 11, 24, 1
154.85, 11, 24, 2
154.75, 11, 24, 3
154.65, 11, 24, 4
154.6, 11, 24, 5
154.45, 11, 24, 6
155.35, 11, 24, 7
154.6, 11, 24, 8
155.8, 11, 24, 9
155.4, 11, 24, 10
156.1, 11, 24, 11
156.2, 11, 24, 12
156.9, 11, 24, 13
156.65, 11, 24, 15
155.8, 11, 24, 16
155.8, 11, 24, 17
155.6, 11, 24, 18
156.75, 11, 24, 19
156.1, 11, 24, 20
155.65, 11, 24, 21
155.4, 11, 24, 22
154.9, 11, 24, 23
155.15, 11, 24, 24
154.75, 11, 24, 25
154.8, 11, 24, 26
153.65, 11, 24, 27
154.0, 11, 24, 28
153.4, 11, 24, 29
151.0, 11, 24, 30
151.4, 11, 24, 31
151.4, 11, 24, 32
152.0, 11, 24, 33
151.6, 11, 24, 34
152.3, 11, 24, 35
152.65, 11, 24, 37
153.1, 11, 24, 38
153.1, 11, 24, 39
152.35, 11, 24, 40
151.85, 11, 24, 41
151.7, 11, 24, 42
152.7, 11, 24, 43
152.4, 11, 24, 44
152.0, 11, 24, 45
152.0, 11, 24, 46
151.45, 11, 24, 47
152.1, 11, 24, 48
151.35, 11, 24, 49
152.0, 11, 24, 50
152.8, 11, 24, 51
152.0, 11, 24, 52
151.75, 11, 24, 53
151.75, 11, 24, 54
150.0, 11, 24, 55
150.0, 11, 24, 56
148.65, 11, 24, 58
146.3, 11, 24, 59
146.7, 11, 25, 0
144.8, 11, 25, 1
145.6, 11, 25, 2
145.25, 11, 25, 3
145.75, 11, 25, 4
147.2, 11, 25, 5
145.85, 11, 25, 6
146.0, 11, 25, 7
147.4, 11, 25, 8
146.7, 11, 25, 9
147.25, 11, 25, 10
147.55, 11, 25, 11
147.15, 11, 25, 12
148.35, 11, 25, 13
146.5, 11, 25, 14
145.3, 11, 25, 15
145.8, 11, 25, 16
145.2, 11, 25, 17
145.3, 11, 25, 19
145.75, 11, 25, 20
144.95, 11, 25, 21
143.75, 11, 25, 22
144.05, 11, 25, 23
144.35, 11, 25, 24
142.3, 11, 25, 25
142.3, 11, 25, 26
141.55, 11, 25, 27
140.85, 11, 25, 28
140.25, 11, 25, 29
139.15, 11, 25, 30
139.9, 11, 25, 31
139.55, 11, 25, 32
140.4, 11, 25, 33
141.75, 11, 25, 34
142.1, 11, 25, 35
141.0, 11, 25, 37
141.85, 11, 25, 38
140.85, 11, 25, 39
141.05, 11, 25, 40
140.9, 11, 25, 41
141.65, 11, 25, 42
142.25, 11, 25, 43
143.9, 11, 25, 44
145.25, 11, 25, 45
144.3, 11, 25, 46
144.25, 11, 25, 47
142.55, 11, 25, 48
143.4, 11, 25, 49
144.0, 11, 25, 50
144.1, 11, 25, 51
143.55, 11, 25, 52
144.45, 11, 25, 53
144.1, 11, 25, 54
143.5, 11, 25, 55
144.75, 11, 25, 56
143.8, 11, 25, 57
143.2, 11, 25, 59
143.25, 11, 26, 0
143.8, 11, 26, 1
143.45, 11, 26, 2
144.4, 11, 26, 3
143.95, 11, 26, 4
144.85, 11, 26, 5
144.2, 11, 26, 6
143.25, 11, 26, 7
143.6, 11, 26, 8
142.1, 11, 26, 9
141.6, 11, 26, 11
140.95, 11, 26, 12
141.3, 11, 26, 13
141.2, 11, 26, 14
141.05, 11, 26, 16
140.4, 11, 26, 17
140.4, 11, 26, 18
140.4, 11, 26, 19
140.7, 11, 26, 20
141.55, 11, 26, 21
140.05, 11, 26, 23
139.75, 11, 26, 24
139.8, 11, 26, 25
139.95, 11, 26, 27
138.55, 11, 26, 28
138.05, 11, 26, 30
138.45, 11, 26, 31
140.2, 11, 26, 32
140.8, 11, 26, 33
140.5, 11, 26, 34
140.4, 11, 26, 35
140.4, 11, 26, 36
141.0, 11, 26, 38
142.25, 11, 26, 39
142.65, 11, 26, 40
142.3, 11, 26, 41
142.9, 11, 26, 42
142.35, 11, 26, 44
141.45, 11, 26, 45
140.55, 11, 26, 47
141.1, 11, 26, 48
142.3, 11, 26, 49
141.55, 11, 26, 51
141.8, 11, 26, 52
141.05, 11, 26, 53
141.3, 11, 26, 54
141.9, 11, 26, 55
141.6, 11, 26, 56
142.0, 11, 26, 58
142.0, 11, 26, 59
141.5, 11, 27, 0
141.9, 11, 27, 1
140.25, 11, 27, 3
139.7, 11, 27, 4
138.95, 11, 27, 5
139.1, 11, 27, 7
140.2, 11, 27, 8
140.7, 11, 27, 10
140.25, 11, 27, 11
140.7, 11, 27, 12
141.1, 11, 27, 13
140.65, 11, 27, 14
140.45, 11, 27, 15
140.0, 11, 27, 16
139.05, 11, 27, 17
139.35, 11, 27, 19
139.7, 11, 27, 20
139.9, 11, 27, 22
140.4, 11, 27, 24
140.0, 11, 27, 25
141.5, 11, 27, 26
141.35, 11, 27, 27
141.9, 11, 27, 28
142.7, 11, 27, 29
143.0, 11, 27, 31
143.05, 11, 27, 32
142.7, 11, 27, 33
142.9, 11, 27, 35
143.85, 11, 27, 36
144.25, 11, 27, 37
144.6, 11, 27, 38
143.6, 11, 27, 39
143.4, 11, 27, 41
143.0, 11, 27, 42
143.25, 11, 27, 44
143.7, 11, 27, 45
143.8, 11, 27, 47
144.0, 11, 27, 48
144.55, 11, 27, 49
144.75, 11, 27, 50
145.3, 11, 27, 52
146.0, 11, 27, 53
144.6, 11, 27, 54
146.0, 11, 27, 55
147.0, 11, 27, 56
147.1, 11, 27, 58
147.0, 11, 27, 59
146.95, 11, 28, 0
148.2, 11, 28, 1
148.4, 11, 28, 2
149.65, 11, 28, 3
149.85, 11, 28, 4
150.55, 11, 28, 6
148.35, 11, 28, 7
148.0, 11, 28, 8
147.35, 11, 28, 10
146.65, 11, 28, 11
147.0, 11, 28, 12
148.3, 11, 28, 13
148.4, 11, 28, 14
148.45, 11, 28, 15
147.7, 11, 28, 16
148.0, 11, 28, 18
149.45, 11, 28, 19
147.75, 11, 28, 20
147.35, 11, 28, 21
147.0, 11, 28, 22
148.4, 11, 28, 23
148.65, 11, 28, 24
148.1, 11, 28, 26
149.15, 11, 28, 27
148.95, 11, 28, 28
148.4, 11, 28, 29
147.75, 11, 28, 30
148.6, 11, 28, 32
147.5, 11, 28, 33
147.95, 11, 28, 34
146.1, 11, 28, 35
146.7, 11, 28, 36
147.7, 11, 28, 37
148.0, 11, 28, 38
148.0, 11, 28, 39
147.55, 11, 28, 41
146.55, 11, 28, 42
147.1, 11, 28, 43
146.6, 11, 28, 44
147.6, 11, 28, 45
147.25, 11, 28, 47
148.0, 11, 28, 48
147.9, 11, 28, 50
146.55, 11, 28, 51
147.3, 11, 28, 52
147.45, 11, 28, 53
146.8, 11, 28, 54
146.85, 11, 28, 55
148.0, 11, 28, 57
148.5, 11, 28, 58
148.4, 11, 28, 59
147.85, 11, 29, 1
147.25, 11, 29, 2
148.55, 11, 29, 3
149.0, 11, 29, 5
149.4, 11, 29, 6
149.15, 11, 29, 7
149.0, 11, 29, 8
147.75, 11, 29, 10
147.0, 11, 29, 11
147.65, 11, 29, 12
147.65, 11, 29, 14
147.9, 11, 29, 15
148.75, 11, 29, 16
148.9, 11, 29, 17
149.5, 11, 29, 19
149.4, 11, 29, 21
150.0, 11, 29, 22
149.5, 11, 29, 24
149.65, 11, 29, 25
149.7, 11, 29, 26
149.95, 11, 29, 27
149.4, 11, 29, 28
148.45, 11, 29, 29
147.8, 11, 29, 30
146.95, 11, 29, 31
147.0, 11, 29, 33
146.45, 11, 29, 34
145.65, 11, 29, 35
146.25, 11, 29, 37
146.6, 11, 29, 38
146.0, 11, 29, 39
146.95, 11, 29, 40
145.95, 11, 29, 41
145.55, 11, 29, 43
144.7, 11, 29, 44
144.6, 11, 29, 45
144.6, 11, 29, 47
144.35, 11, 29, 48
144.3, 11, 29, 49
144.75, 11, 29, 51
145.95, 11, 29, 52
145.05, 11, 29, 53
143.85, 11, 29, 54
144.4, 11, 29, 56
143.55, 11, 29, 57
142.4, 11, 29, 58
142.6, 11, 29, 59
143.0, 11, 30, 0
143.5, 11, 30, 1
142.8, 11, 30, 2
144.3, 11, 30, 3
144.1, 11, 30, 5
144.4, 11, 30, 6
143.5, 11, 30, 7
144.9, 11, 30, 8
144.65, 11, 30, 9
145.25, 11, 30, 10
144.45, 11, 30, 11
144.5, 11, 30, 12
144.5, 11, 30, 13
145.55, 11, 30, 14
146.45, 11, 30, 15
145.05, 11, 30, 16
146.0, 11, 30, 17
145.75, 11, 30, 18
145.65, 11, 30, 19
143.8, 11, 30, 20
144.15, 11, 30, 21
145.3, 11, 30, 22
145.25, 11, 30, 23
145.35, 11, 30, 24
144.75, 11, 30, 26
144.95, 11, 30, 27
144.95, 11, 30, 28
145.75, 11, 30, 29
145.35, 11, 30, 30
145.65, 11, 30, 31
145.85, 11, 30, 32
146.4, 11, 30, 33
147.15, 11, 30, 34
148.2, 11, 30, 35
148.9, 11, 30, 36
147.15, 11, 30, 37
148.25, 11, 30, 38
148.2, 11, 30, 40
148.7, 11, 30, 41
148.2, 11, 30, 42
148.4, 11, 30, 44
147.8, 11, 30, 45
147.9, 11, 30, 46
147.8, 11, 30, 48
147.85, 11, 30, 49
146.45, 11, 30, 50
147.6, 11, 30, 51
146.8, 11, 30, 53
147.0, 11, 30, 54
146.0, 11, 30, 56
146.85, 11, 30, 57
146.85, 11, 30, 58
146.25, 11, 30, 59
146.2, 11, 31, 0
145.15, 11, 31, 2
145.0, 11, 31, 3
144.25, 11, 31, 4
144.3, 11, 31, 6
144.75, 11, 31, 7
145.05, 11, 31, 8
145.35, 11, 31, 9
145.0, 11, 31, 10
145.85, 11, 31, 11
146.2, 11, 31, 13
146.0, 11, 31, 14
145.0, 11, 31, 15
144.0, 11, 31, 16
143.7, 11, 31, 17
142.65, 11, 31, 19
142.05, 11, 31, 20
141.8, 11, 31, 21
142.65, 11, 31, 22
143.0, 11, 31, 23
143.7, 11, 31, 25
143.5, 11, 31, 26
142.3, 11, 31, 27
142.75, 11, 31, 29
141.2, 11, 31, 30
140.75, 11, 31, 31
139.8, 11, 31, 32
139.45, 11, 31, 33
139.85, 11, 31, 34
139.8, 11, 31, 35
139.8, 11, 31, 36
139.75, 11, 31, 37
138.9, 11, 31, 38
139.25, 11, 31, 39
139.05, 11, 31, 40
138.2, 11, 31, 41
137.55, 11, 31, 42
138.4, 11, 31, 44
138.6, 11, 31, 45
139.2, 11, 31, 47
138.85, 11, 31, 48
139.75, 11, 31, 49
140.15, 11, 31, 50
140.3, 11, 31, 51
139.0, 11, 31, 53
138.35, 11, 31, 54
138.45, 11, 31, 55
138.5, 11, 31, 57
139.2, 11, 31, 58
139.15, 11, 31, 59
139.0, 11, 32, 0
138.25, 11, 32, 1
137.0, 11, 32, 2
137.3, 11, 32, 3
137.45, 11, 32, 4
137.35, 11, 32, 5
138.35, 11, 32, 6
138.3, 11, 32, 8
138.05, 11, 32, 9
137.4, 11, 32, 10
137.95, 11, 32, 12
136.75, 11, 32, 13
135.95, 11, 32, 14
135.75, 11, 32, 15
136.85, 11, 32, 16
136.5, 11, 32, 17
138.0, 11, 32, 18
139.15, 11, 32, 20
139.65, 11, 32, 21
139.6, 11, 32, 22
139.05, 11, 32, 23
138.75, 11, 32, 24
139.2, 11, 32, 25
139.2, 11, 32, 26
139.2, 11, 32, 27
139.35, 11, 32, 28
139.65, 11, 32, 29
139.5, 11, 32, 30
139.9, 11, 32, 31
139.05, 11, 32, 32
139.1, 11, 32, 33
139.4, 11, 32, 34
139.0, 11, 32, 35
139.0, 11, 32, 36
139.8, 11, 32, 37
140.0, 11, 32, 38
139.35, 11, 32, 39
139.4, 11, 32, 40
139.7, 11, 32, 42
140.05, 11, 32, 43
139.7, 11, 32, 44
139.55, 11, 32, 45
140.2, 11, 32, 46
140.0, 11, 32, 47
140.0, 11, 32, 48
139.7, 11, 32, 49
138.0, 11, 32, 50
137.15, 11, 32, 51
137.0, 11, 32, 52
137.45, 11, 32, 53
137.4, 11, 32, 54
138.6, 11, 32, 55
138.2, 11, 32, 56
138.8, 11, 32, 57
137.2, 11, 32, 58
136.6, 11, 32, 59
136.0, 11, 33, 0
135.8, 11, 33, 1
135.75, 11, 33, 2
134.4, 11, 33, 4
134.6, 11, 33, 5
135.4, 11, 33, 6
134.85, 11, 33, 7
135.55, 11, 33, 8
134.5, 11, 33, 9
134.8, 11, 33, 10
134.9, 11, 33, 11
134.25, 11, 33, 12
134.25, 11, 33, 13
133.3, 11, 33, 14
133.15, 11, 33, 15
133.2, 11, 33, 16
134.55, 11, 33, 17
134.7, 11, 33, 18
135.55, 11, 33, 19
135.45, 11, 33, 20
136.0, 11, 33, 21
136.5, 11, 33, 22
135.45, 11, 33, 23
135.2, 11, 33, 25
134.75, 11, 33, 26
135.8, 11, 33, 27
136.05, 11, 33, 28
137.75, 11, 33, 29
137.65, 11, 33, 30
138.2, 11, 33, 31
138.0, 11, 33, 32
137.4, 11, 33, 33
139.35, 11, 33, 34
138.5, 11, 33, 36
138.9, 11, 33, 37
138.25, 11, 33, 39
138.1, 11, 33, 40
138.0, 11, 33, 42
139.75, 11, 33, 43
139.8, 11, 33, 44
139.4, 11, 33, 46
138.75, 11, 33, 47
138.75, 11, 33, 48
139.3, 11, 33, 49
139.55, 11, 33, 50
140.0, 11, 33, 52
140.05, 11, 33, 54
139.55, 11, 33, 55
139.95, 11, 33, 56
140.15, 11, 33, 57
139.3, 11, 33, 58
138.65, 11, 33, 59
136.95, 11, 34, 0
136.05, 11, 34, 1
136.0, 11, 34, 3
137.05, 11, 34, 4
136.45, 11, 34, 5
135.5, 11, 34, 6
135.85, 11, 34, 7
135.75, 11, 34, 8
136.55, 11, 34, 9
137.1, 11, 34, 11
136.95, 11, 34, 12
136.85, 11, 34, 13
138.1, 11, 34, 15
136.55, 11, 34, 16
136.5, 11, 34, 17
137.25, 11, 34, 18
136.55, 11, 34, 19
135.75, 11, 34, 20
136.15, 11, 34, 22
135.05, 11, 34, 23
134.75, 11, 34, 24
134.4, 11, 34, 26
138.1, 11, 34, 27
138.2, 11, 34, 29
138.1, 11, 34, 30
137.15, 11, 34, 31
137.0, 11, 34, 32
137.2, 11, 34, 33
137.75, 11, 34, 34
138.35, 11, 34, 35
138.6, 11, 34, 36
138.95, 11, 34, 37
139.35, 11, 34, 38
139.6, 11, 34, 39
139.55, 11, 34, 41
140.3, 11, 34, 42
140.3, 11, 34, 43
140.0, 11, 34, 44
140.55, 11, 34, 45
141.55, 11, 34, 46
140.65, 11, 34, 47
141.6, 11, 34, 48
141.65, 11, 34, 49
141.7, 11, 34, 50
140.85, 11, 34, 51
141.25, 11, 34, 52
141.35, 11, 34, 53
142.0, 11, 34, 54
142.0, 11, 34, 55
143.1, 11, 34, 58
142.65, 11, 34, 59
143.4, 11, 35, 0
142.55, 11, 35, 1
141.85, 11, 35, 2
143.45, 11, 35, 3
142.65, 11, 35, 4
142.4, 11, 35, 5
143.5, 11, 35, 6
143.5, 11, 35, 8
142.5, 11, 35, 9
143.45, 11, 35, 10
141.9, 11, 35, 11
141.95, 11, 35, 12
143.35, 11, 35, 13
143.35, 11, 35, 14
142.95, 11, 35, 15
142.0, 11, 35, 16
142.1, 11, 35, 17
142.7, 11, 35, 18
142.3, 11, 35, 19
142.6, 11, 35, 20
143.7, 11, 35, 21
143.25, 11, 35, 22
144.05, 11, 35, 23
144.4, 11, 35, 24
145.65, 11, 35, 26
146.25, 11, 35, 27
145.75, 11, 35, 28
146.1, 11, 35, 29
145.25, 11, 35, 30
144.1, 11, 35, 31
144.1, 11, 35, 32
144.45, 11, 35, 33
144.15, 11, 35, 34
144.25, 11, 35, 35
144.3, 11, 35, 36
145.0, 11, 35, 37
144.85, 11, 35, 38
144.0, 11, 35, 39
144.8, 11, 35, 40
144.9, 11, 35, 41
145.0, 11, 35, 43
145.35, 11, 35, 44
145.2, 11, 35, 45
144.7, 11, 35, 46
143.5, 11, 35, 47
143.2, 11, 35, 48
144.45, 11, 35, 49
144.8, 11, 35, 50
146.4, 11, 35, 51
147.5, 11, 35, 52
147.55, 11, 35, 53
147.75, 11, 35, 54
147.75, 11, 35, 56
148.0, 11, 35, 57
149.0, 11, 35, 58
148.0, 11, 35, 59
147.7, 11, 36, 0
147.55, 11, 36, 1
148.4, 11, 36, 2
148.8, 11, 36, 3
148.55, 11, 36, 4
149.55, 11, 36, 5
149.85, 11, 36, 6
150.1, 11, 36, 7
150.2, 11, 36, 8
150.05, 11, 36, 9
150.15, 11, 36, 10
149.95, 11, 36, 11
149.9, 11, 36, 12
150.8, 11, 36, 13
150.15, 11, 36, 15
150.05, 11, 36, 16
150.55, 11, 36, 17
149.05, 11, 36, 18
148.95, 11, 36, 19
149.45, 11, 36, 20
149.7, 11, 36, 21
150.55, 11, 36, 22
150.35, 11, 36, 23
150.5, 11, 36, 24
151.05, 11, 36, 25
152.0, 11, 36, 26
152.25, 11, 36, 27
152.35, 11, 36, 28
152.0, 11, 36, 29
150.8, 11, 36, 30
152.0, 11, 36, 32
152.6, 11, 36, 33
152.0, 11, 36, 34
152.0, 11, 36, 35
151.65, 11, 36, 36
151.8, 11, 36, 37
151.2, 11, 36, 38
151.0, 11, 36, 39
151.0, 11, 36, 40
150.1, 11, 36, 41
151.25, 11, 36, 42
151.25, 11, 36, 43
152.2, 11, 36, 44
151.9, 11, 36, 45
152.25, 11, 36, 46
151.25, 11, 36, 47
151.0, 11, 36, 48
150.95, 11, 36, 49
151.3, 11, 36, 50
151.2, 11, 36, 51
151.9, 11, 36, 52
151.55, 11, 36, 53
151.7, 11, 36, 55
152.7, 11, 36, 56
153.05, 11, 36, 57
155.0, 11, 36, 58
156.0, 11, 36, 59
155.5, 11, 37, 0
154.4, 11, 37, 1
152.85, 11, 37, 2
152.45, 11, 37, 3
151.65, 11, 37, 4
153.15, 11, 37, 5
153.3, 11, 37, 6
154.85, 11, 37, 7
153.9, 11, 37, 8
154.3, 11, 37, 9
155.1, 11, 37, 10
153.9, 11, 37, 11
153.85, 11, 37, 12
155.0, 11, 37, 13
155.15, 11, 37, 14
154.1, 11, 37, 15
153.85, 11, 37, 17
154.65, 11, 37, 18
155.05, 11, 37, 19
152.7, 11, 37, 20
152.95, 11, 37, 21
153.4, 11, 37, 22
151.25, 11, 37, 23
151.75, 11, 37, 24
151.35, 11, 37, 25
151.3, 11, 37, 26
150.6, 11, 37, 27
150.6, 11, 37, 28
150.15, 11, 37, 29
150.65, 11, 37, 30
150.7, 11, 37, 31
149.65, 11, 37, 32
149.15, 11, 37, 33
148.75, 11, 37, 34
147.55, 11, 37, 35
148.3, 11, 37, 36
147.75, 11, 37, 37
147.8, 11, 37, 39
149.0, 11, 37, 40
149.05, 11, 37, 41
147.9, 11, 37, 42
147.9, 11, 37, 43
147.65, 11, 37, 44
147.25, 11, 37, 45
147.6, 11, 37, 46
147.65, 11, 37, 47
147.0, 11, 37, 48
147.5, 11, 37, 49
145.7, 11, 37, 50
145.25, 11, 37, 51
144.95, 11, 37, 52
145.95, 11, 37, 53
146.45, 11, 37, 54
145.75, 11, 37, 55
146.25, 11, 37, 56
145.1, 11, 37, 57
143.25, 11, 37, 58
143.0, 11, 37, 59
142.5, 11, 38, 0
141.6, 11, 38, 2
142.5, 11, 38, 3
141.8, 11, 38, 4
141.3, 11, 38, 5
141.6, 11, 38, 6
142.55, 11, 38, 7
141.8, 11, 38, 8
141.8, 11, 38, 9
142.5, 11, 38, 10
143.05, 11, 38, 11
141.6, 11, 38, 12
141.15, 11, 38, 13
140.8, 11, 38, 14
142.0, 11, 38, 15
142.4, 11, 38, 16
141.85, 11, 38, 17
143.1, 11, 38, 18
142.9, 11, 38, 19
142.4, 11, 38, 20
141.1, 11, 38, 21
141.1, 11, 38, 22
141.4, 11, 38, 24
141.1, 11, 38, 25
140.5, 11, 38, 26
141.4, 11, 38, 27
141.05, 11, 38, 28
139.75, 11, 38, 29
140.6, 11, 38, 30
141.25, 11, 38, 31
141.8, 11, 38, 32
141.15, 11, 38, 33
142.55, 11, 38, 34
143.9, 11, 38, 35
143.65, 11, 38, 36
144.45, 11, 38, 37
145.75, 11, 38, 38
145.95, 11, 38, 39
146.2, 11, 38, 40
145.7, 11, 38, 41
145.95, 11, 38, 42
145.75, 11, 38, 44
146.15, 11, 38, 45
146.2, 11, 38, 46
145.7, 11, 38, 47
146.35, 11, 38, 48
146.35, 11, 38, 49
146.8, 11, 38, 50
148.0, 11, 38, 51
147.55, 11, 38, 52
148.1, 11, 38, 53
148.45, 11, 38, 54
148.0, 11, 38, 55
149.15, 11, 38, 56
148.95, 11, 38, 57
150.35, 11, 38, 58
150.9, 11, 38, 59
150.7, 11, 39, 0
151.65, 11, 39, 1
151.4, 11, 39, 2
152.2, 11, 39, 3
152.2, 11, 39, 4
152.15, 11, 39, 5
152.45, 11, 39, 7
152.4, 11, 39, 8
153.5, 11, 39, 9
153.6, 11, 39, 10
152.0, 11, 39, 11
153.0, 11, 39, 12
152.4, 11, 39, 13
153.9, 11, 39, 14
153.1, 11, 39, 15
151.25, 11, 39, 16
151.5, 11, 39, 17
153.1, 11, 39, 18
153.75, 11, 39, 19
153.5, 11, 39, 20
152.3, 11, 39, 21
152.75, 11, 39, 22
153.05, 11, 39, 23
153.45, 11, 39, 24
154.0, 11, 39, 25
153.5, 11, 39, 26
153.35, 11, 39, 27
154.3, 11, 39, 28
154.5, 11, 39, 30
155.35, 11, 39, 31
155.35, 11, 39, 32
156.3, 11, 39, 33
155.0, 11, 39, 34
156.5, 11, 39, 35
156.4, 11, 39, 36
155.85, 11, 39, 37
156.0, 11, 39, 38
155.95, 11, 39, 39
155.7, 11, 39, 40
156.2, 11, 39, 41
155.95, 11, 39, 42
156.2, 11, 39, 43
156.6, 11, 39, 44
156.95, 11, 39, 45
156.8, 11, 39, 46
157.15, 11, 39, 47
158.3, 11, 39, 48
157.6, 11, 39, 49
157.65, 11, 39, 50
158.0, 11, 39, 52
157.5, 11, 39, 53
158.4, 11, 39, 54
158.2, 11, 39, 55
157.2, 11, 39, 56
157.0, 11, 39, 57
157.35, 11, 39, 58
156.0, 11, 39, 59
155.45, 11, 40, 0
156.8, 11, 40, 1
156.15, 11, 40, 2
156.6, 11, 40, 3
155.5, 11, 40, 4
154.95, 11, 40, 5
154.9, 11, 40, 6
155.9, 11, 40, 7
157.35, 11, 40, 8
157.4, 11, 40, 9
157.25, 11, 40, 10
157.5, 11, 40, 11
158.05, 11, 40, 12
157.85, 11, 40, 14
157.3, 11, 40, 15
158.0, 11, 40, 16
158.15, 11, 40, 17
159.5, 11, 40, 18
159.45, 11, 40, 19
160.0, 11, 40, 20
159.85, 11, 40, 21
159.9, 11, 40, 22
159.5, 11, 40, 23
159.85, 11, 40, 24
159.9, 11, 40, 25
159.7, 11, 40, 26
160.25, 11, 40, 27
159.8, 11, 40, 28
156.9, 11, 40, 29
156.5, 11, 40, 30
157.5, 11, 40, 31
157.1, 11, 40, 32
157.3, 11, 40, 33
156.65, 11, 40, 34
156.05, 11, 40, 35
155.6, 11, 40, 37
155.75, 11, 40, 38
156.1, 11, 40, 39
155.65, 11, 40, 40
155.85, 11, 40, 41
155.65, 11, 40, 42
155.95, 11, 40, 43
154.9, 11, 40, 44
155.2, 11, 40, 45
154.6, 11, 40, 46
153.15, 11, 40, 47
153.15, 11, 40, 48
152.8, 11, 40, 49
152.0, 11, 40, 50
151.7, 11, 40, 51
151.85, 11, 40, 52
152.35, 11, 40, 53
153.45, 11, 40, 54
153.35, 11, 40, 55
153.3, 11, 40, 56
152.0, 11, 40, 57
151.75, 11, 40, 58
152.0, 11, 40, 59
151.5, 11, 41, 1
150.4, 11, 41, 2
149.05, 11, 41, 3
148.55, 11, 41, 4
149.15, 11, 41, 5
149.5, 11, 41, 6
149.4, 11, 41, 7
150.45, 11, 41, 8
150.6, 11, 41, 9
150.05, 11, 41, 10
151.0, 11, 41, 11
151.0, 11, 41, 12
150.25, 11, 41, 13
150.6, 11, 41, 14
149.35, 11, 41, 15
150.4, 11, 41, 16
150.4, 11, 41, 17
149.7, 11, 41, 18
150.4, 11, 41, 19
149.9, 11, 41, 20
149.85, 11, 41, 21
150.3, 11, 41, 22
150.5, 11, 41, 24
151.5, 11, 41, 25
151.9, 11, 41, 26
152.35, 11, 41, 27
152.05, 11, 41, 28
150.65, 11, 41, 29
149.2, 11, 41, 30
150.05, 11, 41, 31
149.6, 11, 41, 32
149.6, 11, 41, 33
149.95, 11, 41, 34
149.05, 11, 41, 35
148.35, 11, 41, 36
148.35, 11, 41, 37
148.5, 11, 41, 38
148.4, 11, 41, 40
149.0, 11, 41, 41
150.1, 11, 41, 42
150.65, 11, 41, 43
151.0, 11, 41, 44
151.0, 11, 41, 45
